student_id,date,study_week,mood_score_avg,happy_avg,sad_avg,mood1_score_avg,mood2_score_avg,num_mood_surveys,stress_avg,stress_max,num_stress_surveys,sleep_hours,sleep_rate,sleep_category,exercised_today,walked_today,exercise_intensity,social_avg,social_max,total_talking_minutes,num_conversations,unique_devices_nearby,total_bt_scans,fraction_walking,fraction_stationary,fraction_running,day_of_week,is_weekend
u10,2013-05-07,,,,,,,,1.0,1.0,1.0,5.0,2.0,under 5h,,,,,,279.8,51.0,55.0,154.0,0.014977654306075613,0.9405725329146032,0.017755767604783187,1,False
u10,2013-05-08,,,,,,,,1.0,1.0,1.0,10.0,2.0,over 9h,,,,,,441.8,35.0,79.0,239.0,0.03449963298262784,0.9431123073158796,0.013090286273550281,2,False
u10,2013-05-09,7.0,,,,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,201.68333333333334,24.0,51.0,190.0,0.033727018141970044,0.9446000243516377,0.019237793741629126,3,False
u10,2013-05-10,,,,,,,,,,,10.0,2.0,over 9h,,,,3.0,3.0,343.53333333333336,38.0,74.0,319.0,0.02098072700658697,0.9653574042449378,0.010612344474262014,4,False
u10,2013-05-11,,,,,,,,,,,10.0,2.0,over 9h,,,,,,217.68333333333334,34.0,40.0,140.0,0.018803418803418803,0.9601953601953602,0.014285714285714285,5,True
u10,2013-05-12,,,,,,,,,,,10.0,2.0,over 9h,,,,4.0,4.0,130.6,31.0,44.0,212.0,0.028872033276241743,0.9573036457058968,0.0026914607291411794,6,True
u10,2013-05-13,7.0,,,,,2.0,0.0,,,,,,,,,,3.0,3.0,258.9666666666667,34.0,67.0,249.0,0.029225523623964928,0.9471505114466634,0.013395031660983926,0,False
u10,2013-05-14,,,,,,,,1.0,1.0,1.0,10.0,2.0,over 9h,False,True,1.0,,,249.45,18.0,54.0,183.0,0.01803998049731838,0.9478303266699171,0.016089712335446125,1,False
u10,2013-05-15,8.0,0.0,1.0,1.0,,,1.0,4.0,4.0,2.0,,,,,,,,,185.78333333333333,27.0,61.0,204.0,0.024616134535705582,0.9432122836948574,0.012917377528637582,2,False
u10,2013-05-16,8.0,1.0,2.0,1.0,,,1.0,,,,10.0,2.0,over 9h,,,,,,292.9166666666667,22.0,55.0,199.0,0.009741060419235512,0.9726263871763255,0.014426633785450062,3,False
u10,2013-05-17,8.0,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,175.05,32.0,34.0,90.0,0.014889238590969616,0.9641689868054715,0.008594601137876771,4,False
u10,2013-05-18,,,,,,,,2.0,2.0,1.0,,,,,,,,,116.3,22.0,13.0,44.0,0.025712893005118205,0.9398001462344626,0.00804289544235925,5,True
u10,2013-05-19,,,,,,,,,,,,,,,,,,,353.81666666666666,38.0,59.0,155.0,0.04284490145672665,0.9237360754070265,0.012241400416207615,6,True
u10,2013-05-20,,,,,,,,,,,,,,,,,,,216.46666666666667,36.0,67.0,266.0,0.029724933451641525,0.9519372966577936,0.005767524401064774,0,False
u10,2013-05-21,,,,,,,,,,,10.0,1.0,over 9h,,,,,,434.75,43.0,63.0,229.0,0.04075619936164989,0.92929044930027,0.016572550945249204,1,False
u10,2013-05-22,,,,,,,,,,,,,,,,,,,383.5,57.0,66.0,181.0,0.00881316098707403,0.9873678025851939,0.00381903642773208,2,False
u10,2013-05-23,,,,,,,,4.0,4.0,1.0,,,,,,,,,328.6166666666667,46.0,45.0,197.0,0.03249361080686382,0.9048314470001217,0.02093221370329804,3,False
u10,2013-05-24,,,,,,,,,,,,,,,,,,,406.75,67.0,37.0,140.0,0.021681201550387597,0.9591812015503876,0.009084302325581396,4,False
u10,2013-05-25,,,,,,,,,,,,,,,,,,,638.0166666666667,38.0,35.0,146.0,0.022049915192633874,0.9582020838381391,0.013084565059365156,5,True
u10,2013-05-26,,,,,,,,,,,,,,,,,,,395.8333333333333,14.0,27.0,90.0,0.03950863213811421,0.9032204515272244,0.024568393094289508,6,True
u10,2013-05-27,,,,,,,,,,,,,,,,,,,610.6666666666666,27.0,93.0,340.0,0.03313170195215837,0.9393731097058015,0.01704701677206489,0,False
u10,2013-05-28,9.0,,,,,0.0,0.0,,,,,,,,,,,,514.8333333333334,47.0,60.0,204.0,0.0398919847796735,0.9388732048606849,0.008714864367251749,1,False
u10,2013-05-29,,,,,,,,,,,7.0,2.0,5 to 7h,,,,,,446.5833333333333,42.0,,,0.04252972177962985,0.9382277239857826,0.00649589410466969,2,False
u10,2013-05-30,10.0,,,,,2.0,0.0,,,,,,,,,,2.0,2.0,258.83333333333337,28.0,34.0,101.0,0.024043249395362072,0.9546165884194053,0.01564945226917058,3,False
u10,2013-05-31,,,,,,,,,,,,,,,,,,,53.1,9.0,11.0,41.0,0.00697350069735007,0.9661785216178521,0.0003486750348675035,4,False
u10,2013-06-02,10.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,6,True
u12,2013-03-27,,,,,,,,4.0,4.0,1.0,6.0,2.0,5 to 7h,,,,2.0,2.0,399.25,43.0,19.0,43.0,0.03975155279503106,0.9318012422360249,0.010186335403726708,2,False
u12,2013-03-28,,,,,,,,3.5,4.0,2.0,8.0,1.0,7 to 9h,,,,,,335.15000000000003,29.0,10.0,23.0,0.016198306540679837,0.9453920726469506,0.009326297705239907,3,False
u12,2013-03-29,,,,,,,,1.0,1.0,2.0,8.0,1.0,7 to 9h,,,,3.0,3.0,631.7833333333333,36.0,25.0,59.0,0.03363340835208802,0.9266066516629158,0.008377094273568392,4,False
u12,2013-03-30,,,,,,,,3.0,3.0,1.0,7.0,3.0,5 to 7h,,,,,,296.06666666666666,29.0,3.0,11.0,0.025806451612903226,0.9318858560794044,0.0006203473945409429,5,True
u12,2013-03-31,,,,,,,,4.0,4.0,1.0,9.0,1.0,7 to 9h,,,,1.0,1.0,270.45,43.0,3.0,7.0,0.017863742762104225,0.9657508931871381,0.0014783787113465566,6,True
u12,2013-04-01,,,,,,,,,,,7.0,2.0,5 to 7h,,,,1.0,1.0,370.51666666666665,26.0,33.0,73.0,0.05582433941198362,0.901873216722491,0.025927304304676838,0,False
u12,2013-04-02,,,,,,,,4.0,4.0,1.0,8.0,1.0,7 to 9h,,,,,,245.38333333333333,22.0,10.0,18.0,0.011162904808635918,0.9505642787046124,0.019013738959764475,1,False
u12,2013-04-03,,,,,,,,1.0,1.0,2.0,8.0,1.0,7 to 9h,True,False,3.0,,,506.1166666666667,33.0,21.0,41.0,0.02788058228472736,0.9389341228719467,0.01468048359240069,2,False
u12,2013-04-04,,,,,,,,3.0,3.0,1.0,7.0,3.0,5 to 7h,False,,1.0,3.0,3.0,477.35,29.0,11.0,38.0,0.02675,0.92375,0.02425,3,False
u12,2013-04-05,,,,,,,,4.0,4.0,1.0,8.0,2.0,7 to 9h,False,,1.0,,,595.2166666666667,34.0,24.0,75.0,0.04530138524897042,0.8144265568451267,0.01360289529514539,4,False
u12,2013-04-06,,,,,,,,3.0,3.0,1.0,,,,,,,,,276.2,32.0,5.0,12.0,0.013421870584910992,0.9347273241028539,0.0005651313930488839,5,True
u12,2013-04-07,,,,,,,,,,,,,,True,False,4.0,4.0,4.0,280.4,26.0,21.0,43.0,0.034110535405872194,0.8707541738629822,0.013960852043753599,6,True
u12,2013-04-08,,,,,,,,,,,5.0,1.0,under 5h,,,,3.0,3.0,386.96666666666664,28.0,15.0,28.0,0.046343467543138867,0.8744453574363188,0.010517666392769104,0,False
u12,2013-04-09,,,,,,,,1.0,1.0,1.0,,,,,,,,,311.93333333333334,26.0,15.0,22.0,0.033854487258402066,0.8787393820017235,0.009725470885140957,1,False
u12,2013-04-10,,,,,,,,2.5,4.0,2.0,6.0,1.0,5 to 7h,,,,3.0,3.0,373.51666666666665,15.0,22.0,76.0,0.0390741662518666,0.8952215032354405,0.01020408163265306,2,False
u12,2013-04-11,,,,,,,,1.0,1.0,1.0,8.0,1.0,7 to 9h,False,True,1.0,1.0,1.0,214.13333333333335,12.0,11.0,18.0,0.01925671531951429,0.9434563964184962,0.017662210229363425,3,False
u12,2013-04-12,,,,,,,,,,,7.0,2.0,5 to 7h,False,True,1.0,,,518.6166666666667,24.0,52.0,158.0,0.022416413373860182,0.9347771023302939,0.012031408308004053,4,False
u12,2013-04-13,,,,,,,,3.0,3.0,1.0,9.0,1.0,7 to 9h,False,True,1.0,3.5,4.0,134.61666666666667,15.0,3.0,11.0,0.01702074791899615,0.9458317803453845,0.0,5,True
u12,2013-04-14,,,,,,,,,,,8.0,1.0,7 to 9h,True,False,3.0,1.0,1.0,97.0,11.0,1.0,2.0,0.005198019801980198,0.9801980198019802,0.0,6,True
u12,2013-04-15,,,,,,,,1.0,1.0,1.0,6.0,2.0,5 to 7h,,,,,,296.0833333333333,20.0,44.0,135.0,0.019024088943792466,0.9609635577516986,0.0034589252625077207,0,False
u12,2013-04-16,,,,,,,,1.0,1.0,1.0,6.0,3.0,5 to 7h,,,,,,257.25,11.0,14.0,27.0,0.012476837554045708,0.9593576281655343,0.013218035824583077,1,False
u12,2013-04-17,,,,,,,,,,,,,,,,,,,302.45,26.0,48.0,149.0,0.030923994038748136,0.9259811227024342,0.011549925484351714,2,False
u12,2013-04-18,,,,,,,,,,,,,,,,,,,195.7,19.0,43.0,110.0,0.026795546311024102,0.9524042579224276,0.014193074758350667,3,False
u12,2013-04-19,,,,,,,,5.0,5.0,1.0,,,,,,,3.0,3.0,427.85,25.0,39.0,89.0,0.016381418092909536,0.9518337408312958,0.008557457212713936,4,False
u12,2013-04-20,,,,,,,,,,,,,,,,,,,259.31666666666666,34.0,,,0.0063874216926667485,0.9839086107357818,0.0004913401302051345,5,True
u12,2013-04-21,,,,,,,,,,,,,,,,,,,75.11666666666667,18.0,1.0,1.0,0.004478334543694021,0.9918905833938514,0.0,6,True
u12,2013-04-22,,,,,,,,,,,,,,,,,1.0,1.0,302.81666666666666,19.0,45.0,130.0,0.014351739236195572,0.9643639017270738,0.007905619070785698,0,False
u12,2013-04-23,,,,,,,,,,,,,,,,,,,363.8,22.0,22.0,43.0,0.020178261946026243,0.9436741767764298,0.0076751671205743995,1,False
u12,2013-04-24,,,,,,,,,,,,,,,,,,,101.01666666666667,26.0,10.0,34.0,0.009579955784819455,0.9649963154016212,0.012281994595922378,2,False
u12,2013-04-25,,,,,,,,1.0,1.0,1.0,,,,,,,,,193.06666666666666,21.0,66.0,168.0,0.03379623940027037,0.9228216787513825,0.024824874032198598,3,False
u12,2013-04-26,5.0,,,,1.0,,0.0,,,,,,,,,,,,373.28333333333336,29.0,18.0,54.0,0.04102119221712728,0.9147354071136448,0.016482835543437848,4,False
u12,2013-04-27,,,,,,,,,,,,,,,,,,,158.18333333333334,18.0,3.0,5.0,0.009653840849537994,0.9775203420217901,0.0,5,True
u12,2013-04-28,,,,,,,,,,,,,,,,,,,159.51666666666665,28.0,2.0,2.0,0.02288021534320323,0.9663526244952894,0.0037929768750764713,6,True
u12,2013-04-29,,,,,,,,3.0,3.0,1.0,,,,,,,1.0,1.0,280.05,20.0,35.0,93.0,0.028819147637074122,0.948467456343876,0.009036512394675785,0,False
u12,2013-04-30,,,,,,,,3.0,3.0,1.0,7.0,1.0,5 to 7h,,,,,,194.33333333333331,21.0,7.0,7.0,0.010103469263542301,0.9688374923919659,0.011199026171637249,1,False
u12,2013-05-01,6.0,,,,1.0,,0.0,,,,,,,,,,,,280.73333333333335,23.0,36.0,104.0,0.009422418012726383,0.9658590308370044,0.012236906510034264,2,False
u12,2013-05-02,,,,,,,,,,,,,,,,,,,338.3833333333333,23.0,26.0,52.0,0.025494022932422544,0.955476945596487,0.006099048548426446,3,False
u12,2013-05-03,,,,,,,,,,,8.0,3.0,7 to 9h,,,,,,531.85,23.0,37.0,110.0,0.024665344571145265,0.9417451660882499,0.005453644025780862,4,False
u12,2013-05-04,6.0,0.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,222.98333333333335,9.0,3.0,11.0,0.008941695247427732,0.9708476237138658,0.012616364527192553,5,True
u12,2013-05-05,,,,,,,,,,,,,,,,,,,92.13333333333334,16.0,3.0,20.0,0.007880802856791035,0.9714320896441325,0.0014776505356483192,6,True
u12,2013-05-06,,,,,,,,,,,,,,,,,,,336.23333333333335,31.0,42.0,186.0,0.025650603909849332,0.9484497571908853,0.0037355248412401943,0,False
u12,2013-05-07,,,,,,,,1.0,1.0,3.0,,,,,,,,,199.48333333333332,17.0,7.0,23.0,0.02605823342304869,0.9191338390017127,0.019084903352091998,1,False
u12,2013-05-08,,,,,,,,1.0,1.0,2.0,,,,,,,,,530.3666666666667,45.0,45.0,247.0,0.05372766481823783,0.8990757855822551,0.013431916204559458,2,False
u12,2013-05-09,,,,,,,,,,,,,,,,,,,224.7,15.0,15.0,38.0,0.021439132577624444,0.9578610152784623,0.0028339083292262196,3,False
u12,2013-05-10,7.0,,,,,0.0,0.0,,,,,,,,,,,,341.25,15.0,37.0,191.0,0.03310430980637102,0.9381636477201749,0.007120549656464709,4,False
u12,2013-05-11,,,,,,,,,,,,,,,,,,,376.5,41.0,,,0.056037113905506045,0.8972042485654987,0.003418386033451349,5,True
u12,2013-05-12,,,,,,,,,,,,,,,,,1.0,1.0,280.7,38.0,2.0,8.0,0.019808070866141732,0.9435285433070866,0.007997047244094488,6,True
u12,2013-05-13,,,,,,,,,,,,,,,,,,,523.2833333333333,49.0,39.0,143.0,0.05309291259704483,0.9005760080140246,0.014650638617580767,0,False
u12,2013-05-14,,,,,,,,,,,,,,,,,,,442.1,28.0,27.0,121.0,0.0687746062992126,0.8443651574803149,0.019808070866141732,1,False
u12,2013-05-15,,,,,,,,,,,,,,,,,,,314.8333333333333,33.0,28.0,101.0,0.015032999266682962,0.9692006844292349,0.0014666340747983377,2,False
u12,2013-05-16,,,,,,,,,,,11.0,1.0,over 9h,,,,,,394.5333333333333,56.0,28.0,89.0,0.06541588492808005,0.809255784865541,0.0691682301438399,3,False
u12,2013-05-17,,,,,,,,,,,,,,,,,,,379.65,37.0,30.0,90.0,0.03281924737816163,0.9222702035780382,0.016779765576804443,4,False
u12,2013-05-18,,,,,,,,,,,,,,,,,,,365.4666666666667,18.0,2.0,12.0,0.016727716727716727,0.9664224664224664,0.0009768009768009768,5,True
u12,2013-05-19,,,,,,,,,,,,,,,,,,,364.3833333333333,41.0,35.0,139.0,0.028181362725450902,0.9437625250501002,0.000250501002004008,6,True
u12,2013-05-20,,,,,,,,,,,,,,,,,,,322.93333333333334,31.0,35.0,91.0,0.03780624300460142,0.9333416241760975,0.014301703768188036,0,False
u12,2013-05-21,8.0,,,,,1.0,0.0,,,,,,,,,,,,365.2833333333333,22.0,22.0,42.0,0.029710324337707355,0.9325328051497895,0.010151027482050013,1,False
u12,2013-05-22,,,,,,,,,,,,,,,,,,,302.26666666666665,33.0,42.0,168.0,0.028702783300198806,0.9363817097415507,0.011307157057654076,2,False
u12,2013-05-23,,,,,,,,2.0,2.0,1.0,,,,,,,,,239.41666666666669,25.0,7.0,23.0,0.017787524366471734,0.9413986354775828,0.015229044834307991,3,False
u12,2013-05-24,,,,,,,,,,,,,,,,,,,574.3166666666667,34.0,53.0,195.0,0.03599451986548761,0.9145597210113339,0.019678664839955163,4,False
u12,2013-05-25,,,,,,,,,,,11.0,1.0,over 9h,,,,,,508.0833333333333,32.0,20.0,75.0,0.02811841942276725,0.9472315124489038,0.00953796605970519,5,True
u12,2013-05-26,,,,,,,,,,,,,,,,,,,491.8666666666667,35.0,37.0,275.0,0.030771131982204648,0.9432773109243697,0.0075383094414236285,6,True
u12,2013-05-27,,,,,,,,,,,,,,,,,,,264.0833333333333,28.0,33.0,89.0,0.034445832589684096,0.9293235766553632,0.008031411743708727,0,False
u12,2013-05-28,,,,,,,,,,,,,,,,,,,269.28333333333336,27.0,23.0,85.0,0.03127290495968727,0.9329342780356706,0.017713168824822868,1,False
u12,2013-05-29,,,,,,,,,,,,,,,,,,,352.9,26.0,49.0,196.0,0.033710629921259845,0.9183070866141733,0.037770669291338585,2,False
u12,2013-05-30,,,,,,,,,,,,,,,,,,,458.4,45.0,2.0,21.0,0.06590038314176246,0.8934865900383142,0.007535121328224777,3,False
u12,2013-05-31,10.0,,,,2.0,,0.0,,,,11.0,1.0,over 9h,True,False,3.0,,,219.01666666666665,30.0,6.0,26.0,0.04525964745116722,0.9113863744640305,0.010481181515007145,4,False
u12,2013-06-03,,,,,,,,,,,11.0,1.0,over 9h,,,,,,,,,,,,,0,False
u13,2013-03-28,,,,,,,,,,,,,,,,,,,18.15,5.0,6.0,6.0,0.0,1.0,0.0,3,False
u13,2013-03-29,,,,,,,,,,,,,,,,,,,408.31666666666666,27.0,11.0,113.0,0.010620323437122858,0.9747767318368332,0.003741250301713734,4,False
u13,2013-03-30,,,,,,,,,,,,,,,,,,,4.35,4.0,1.0,4.0,0.0044113592500689275,0.98607664736697,0.0020678246484698098,5,True
u13,2013-03-31,,,,,,,,,,,,,,,,,,,7.416666666666666,2.0,1.0,2.0,0.0008658008658008658,0.9938157081014224,0.0,6,True
u13,2013-04-01,,,,,,,,,,,,,,,,,,,209.61666666666667,31.0,18.0,147.0,0.014186977082575483,0.9448284224566509,0.01103431550866982,0,False
u13,2013-04-02,,,,,,,,,,,,,,,,,,,267.23333333333335,39.0,25.0,188.0,0.013164251207729469,0.9745169082125604,0.003985507246376811,1,False
u13,2013-04-03,,,,,,,,,,,,,,,,,,,186.31666666666666,29.0,17.0,110.0,0.015144172522413376,0.9618366852435183,0.003271141264841289,2,False
u13,2013-04-04,,,,,,,,,,,,,,,,,,,352.9,40.0,35.0,157.0,0.026370661106341224,0.9336440574021833,0.01422789157365387,3,False
u13,2013-04-05,,,,,,,,,,,,,,,,,,,255.1,37.0,36.0,133.0,0.05190353776472029,0.9135757130615743,0.010527604357938548,4,False
u13,2013-04-06,,,,,,,,,,,,,,,,,,,104.16666666666667,19.0,17.0,127.0,0.008664876739077374,0.9733951671955089,0.0,5,True
u13,2013-04-07,,,,,,,,,,,,,,,,,,,169.16666666666669,34.0,15.0,138.0,0.016632269029986647,0.9611509044555057,0.0029136821658370766,6,True
u13,2013-04-08,,,,,,,,,,,8.0,1.0,7 to 9h,,,,,,,,2.0,13.0,0.0,0.9991568296795953,0.0,0,False
u13,2013-04-09,,,,,,,,,,,,,,,,,,,223.7,44.0,25.0,115.0,0.026312598520674184,0.9563477628228446,0.0,1,False
u13,2013-04-10,,,,,,,,,,,,,,,,,,,285.6333333333333,42.0,24.0,88.0,0.036559409039689496,0.9317641166896207,0.007387003881307124,2,False
u13,2013-04-11,,,,,,,,,,,,,,,,,,,362.1166666666667,33.0,24.0,115.0,0.01774633904194589,0.9643832216430877,0.007073715562174236,3,False
u13,2013-04-12,,,,,,,,,,,,,,,,,,,305.93333333333334,42.0,53.0,184.0,0.0266078352720952,0.9521326380532157,0.0029415697285733386,4,False
u13,2013-04-13,,,,,,,,,,,,,,,,,,,222.43333333333334,32.0,31.0,136.0,0.057018734727124626,0.8634265544393158,0.0021721422753190334,5,True
u13,2013-04-14,,,,,,,,,,,,,,,,,,,180.2,37.0,27.0,159.0,0.015653662712486242,0.9639231992173168,0.004280298397945457,6,True
u13,2013-04-15,,,,,,,,,,,,,,,,,,,232.35,43.0,58.0,338.0,0.010245648685347488,0.9664238982841624,0.008764350080237009,0,False
u13,2013-04-16,,,,,,,,,,,,,,,,,,,205.03333333333333,38.0,26.0,289.0,0.017425939756036842,0.9544436146377894,0.005103310928553647,1,False
u13,2013-04-17,,,,,,,,,,,,,,,,,,,254.18333333333334,37.0,43.0,217.0,0.01945379723157501,0.9457538346427236,0.01122334455667789,2,False
u13,2013-04-18,,,,,,,,,,,,,,,,,,,371.3833333333333,52.0,66.0,214.0,0.030463990001562257,0.9206374004061866,0.015778784564911733,3,False
u13,2013-04-19,,,,,,,,,,,,,,,,,,,119.78333333333333,32.0,22.0,169.0,0.02290266367936271,0.9586756285785412,0.0009957679860592482,4,False
u13,2013-04-20,,,,,,,,,,,,,,,,,,,175.33333333333334,50.0,20.0,101.0,0.03843207354443309,0.859167517875383,0.0037027579162410623,5,True
u13,2013-04-21,,,,,,,,,,,,,,,,,,,282.45,23.0,43.0,246.0,0.015189174261253798,0.9643744821872411,0.0,6,True
u13,2013-04-22,,,,,,,,,,,,,,,,,,,255.36666666666667,27.0,76.0,291.0,0.02547931382441978,0.9516902119071645,0.0008829465186680121,0,False
u13,2013-04-23,,,,,,,,,,,,,,,,,,,347.7,46.0,29.0,153.0,0.03536852975345295,0.9286175293662062,0.022202142764941268,1,False
u13,2013-04-24,,,,,,,,,,,,,,,,,,,167.71666666666667,30.0,27.0,139.0,0.06990179087232813,0.8530714423262084,0.018101290198343924,2,False
u13,2013-04-25,,,,,,,,,,,,,,,,,,,227.58333333333331,29.0,53.0,230.0,0.021945201921828333,0.9546812102324373,0.006622516556291391,3,False
u13,2013-04-26,,,,,,,,,,,,,,,,,,,289.23333333333335,40.0,30.0,146.0,0.030099060198120395,0.9298958597917196,0.01600203200406401,4,False
u13,2013-04-27,,,,,,,,,,,,,,,,,,,221.7,50.0,25.0,448.0,0.024489795918367346,0.9528344671201814,0.0045351473922902496,5,True
u13,2013-04-28,,,,,,,,,,,,,,,,,,,418.3333333333333,59.0,54.0,1024.0,0.0293488824101069,0.9330741820537739,0.014318108195659216,6,True
u13,2013-04-29,,,,,,,,,,,,,,,,,,,261.68333333333334,36.0,32.0,1056.0,0.003033100356059607,0.9303705657391533,0.0042199657127785836,0,False
u13,2013-04-30,,,,,,,,,,,,,,,,,,,296.4166666666667,43.0,31.0,1289.0,0.00537109375,0.9638671875,0.0,1,False
u13,2013-05-01,,,,,,,,,,,,,,,,,,,234.48333333333332,34.0,65.0,1097.0,0.01781574130567419,0.9579011592434411,0.010128126906650397,2,False
u13,2013-05-02,,,,,,,,,,,,,,,,,,,60.0,13.0,26.0,820.0,0.0,1.0,0.0,3,False
u13,2013-05-03,,,,,,,,,,,,,,,,,,,23.116666666666667,3.0,10.0,48.0,0.001072961373390558,0.9978540772532188,0.0,4,False
u13,2013-05-04,,,,,,,,,,,,,,,,,,,123.71666666666667,10.0,6.0,114.0,0.009457135838860231,0.8548268238761975,0.0004912797838368951,5,True
u13,2013-05-05,,,,,,,,,,,,,,,,,,,156.38333333333333,22.0,56.0,974.0,0.017338470657972734,0.9039715471250741,0.003260225251926497,6,True
u13,2013-05-06,,,,,,,,,,,,,,,,,,,41.166666666666664,11.0,47.0,463.0,0.019822940723633563,0.9149345650500385,0.015204003079291763,0,False
u13,2013-05-10,,,,,,,,,,,,,,,,,,,389.05,27.0,43.0,928.0,0.11008583690987124,0.8100858369098712,0.011158798283261802,4,False
u13,2013-05-11,,,,,,,,,,,,,,,,,,,203.78333333333333,30.0,43.0,1029.0,0.009781279717429698,0.9822035049585655,0.00013585110718652356,5,True
u13,2013-05-12,,,,,,,,,,,,,,,,,,,227.73333333333335,56.0,50.0,810.0,0.08872305140961857,0.8041459369817578,0.06434494195688226,6,True
u13,2013-05-13,,,,,,,,,,,,,,,,,,,213.38333333333333,34.0,43.0,769.0,0.03292233379941528,0.9298334816321342,0.005084530316512012,0,False
u13,2013-05-14,,,,,,,,,,,,,,,,,,,317.8666666666667,46.0,64.0,5077.0,0.03932439401753481,0.9043321299638989,0.0070912841670964415,1,False
u13,2013-05-15,,,,,,,,,,,,,,,,,,,317.0833333333333,44.0,74.0,9460.0,0.0324700933350861,0.9224398580255029,0.01327724464309189,2,False
u13,2013-05-16,,,,,,,,,,,,,,,,,,,308.4166666666667,33.0,71.0,7078.0,0.04677398909874509,0.8845227532006591,0.0218025098238053,3,False
u13,2013-05-17,,,,,,,,,,,,,,,,,,,506.81666666666666,43.0,79.0,6943.0,0.03625377643504532,0.9108761329305136,0.027945619335347432,4,False
u13,2013-05-18,,,,,,,,,,,,,,,,,,,127.5,31.0,21.0,3242.0,0.013243408951563458,0.9700797057020233,0.0007357449417535254,5,True
u13,2013-05-19,,,,,,,,,,,,,,,,,,,83.35,22.0,55.0,9330.0,0.00887459807073955,0.9789067524115755,0.0012861736334405145,6,True
u13,2013-05-20,,,,,,,,,,,,,,,,,,,154.03333333333333,34.0,76.0,6700.0,0.03672106824925816,0.925568743818002,0.016567754698318497,0,False
u13,2013-05-21,,,,,,,,,,,,,,,,,,,351.3833333333333,36.0,92.0,10104.0,0.01573493667647435,0.9673787898170654,0.0058846104643725215,1,False
u13,2013-05-22,,,,,,,,,,,,,,,,,,,311.51666666666665,35.0,70.0,6160.0,0.023071504050722086,0.9337794998238816,0.014793941528707291,2,False
u13,2013-05-23,,,,,,,,,,,,,,,,,,,355.85,52.0,45.0,11178.0,0.007141098251662152,0.9801772962324551,0.0009849790691947797,3,False
u13,2013-05-24,,,,,,,,,,,,,,,,,,,203.08333333333331,32.0,54.0,3862.0,0.07235142118863049,0.8492248062015504,0.016925064599483203,4,False
u13,2013-05-25,,,,,,,,,,,,,,,,,,,97.41666666666667,11.0,4.0,447.0,0.03375527426160337,0.918680475642501,0.0003835826620636747,5,True
u13,2013-05-26,,,,,,,,,,,,,,,,,,,202.2,28.0,29.0,2537.0,0.11709423418846837,0.7960375920751841,0.03530607061214122,6,True
u13,2013-05-27,,,,,,,,,,,,,,,,,,,90.45,21.0,52.0,4336.0,0.010681399631675874,0.9790055248618784,0.004665438919582566,0,False
u13,2013-05-28,,,,,,,,,,,,,,,,,,,260.53333333333336,41.0,74.0,11487.0,0.022284644194756554,0.947565543071161,0.006928838951310861,1,False
u13,2013-05-29,,,,,,,,,,,,,,,,,,,306.01666666666665,32.0,76.0,7739.0,0.01912843376959586,0.9400258881058536,0.008197900186969653,2,False
u13,2013-05-30,,,,,,,,,,,,,,,,,,,12.600000000000001,2.0,3.0,85.0,0.02880658436213992,0.8065843621399177,0.04526748971193416,3,False
u14,2013-03-27,,,,,,,,4.0,4.0,1.0,,,,,,,4.0,4.0,504.5833333333333,36.0,18.0,46.0,0.08725812340270171,0.891566265060241,0.007910429597176584,2,False
u14,2013-03-28,,,,,,,,4.0,4.0,1.0,,,,,,,,,581.6,34.0,,,0.2121698346087386,0.7589484078005431,0.0066650209824734635,3,False
u14,2013-03-29,,,,,,,,1.0,1.0,2.0,7.0,2.0,5 to 7h,,,,3.0,3.0,657.1333333333333,37.0,,,0.1711902390438247,0.8027888446215139,0.0069721115537848604,4,False
u14,2013-03-30,,,,,,,,1.0,1.0,2.0,5.0,2.0,under 5h,,,,3.6666666666666665,4.0,461.3666666666667,27.0,,,0.1296590492484419,0.8528656971770744,0.0010998411340584137,5,True
u14,2013-03-31,,,,,,,,,,,,,,,,,4.0,4.0,386.53333333333336,29.0,,,0.11149186146126545,0.8681923877126423,0.0024476808224207563,6,True
u14,2013-04-01,,,,,,,,2.0,2.0,1.0,7.0,2.0,5 to 7h,False,True,1.0,2.0,2.0,429.6166666666667,41.0,53.0,140.0,0.06354637663448613,0.913601368691189,0.012953684467799096,0,False
u14,2013-04-02,,,,,,,,2.0,2.0,1.0,9.0,2.0,7 to 9h,False,,1.0,2.5,3.0,573.5166666666667,24.0,37.0,87.0,0.11328413284132842,0.8653136531365314,0.00959409594095941,1,False
u14,2013-04-03,,,,,,,,2.0,2.0,2.0,6.0,2.0,5 to 7h,False,,1.0,3.0,3.0,741.65,28.0,52.0,132.0,0.10620672601384767,0.8680761622156281,0.01026211671612265,2,False
u14,2013-04-04,,,,,,,,2.0,2.0,2.0,8.0,1.0,7 to 9h,False,,1.0,3.0,3.0,602.9333333333333,20.0,43.0,106.0,0.13282121174575642,0.8479742287201091,0.009788130343204063,3,False
u14,2013-04-05,,,,,,,,,,,6.0,2.0,5 to 7h,,,,,,565.0833333333334,18.0,25.0,77.0,0.1708150317227916,0.799170326988775,0.005978526110297706,4,False
